1,-1.7508,-1.7404,-0.81446,1.6443,8.4842,-0.39659,-0.41854,-0.33514,-0.25634,-0.24038,-0.22964,-0.22047,-0.21525,-0.24995,-0.23573,-0.20496,-0.19675,-0.20361,-0.23087,-0.26049,-0.27865,-0.23128,-0.26736,-0.26279,-0.22153,-0.2098,-0.19683,-0.21737,-0.24095,-0.3122,-0.26698,-0.22517,-0.20633,-0.20507,-0.23732,-0.26544,-0.31787,-0.25473,-0.19912,-0.16607,-0.092507,0.14883,0.42614,0.97039,1.9871,0.91833,1.5546,1.8449,1.1084,0.40595,0.092511,-0.15318,-0.19295,-0.22954,-0.25004,-0.24286,-0.26116,-0.2913,-0.26862,-0.25109,-0.22811,-0.2296,-0.20873,-0.20415,-0.21748,-0.2258,-0.29183,-0.26229,-0.28085,-0.21932,-0.19481,-0.19723,-0.22873,-0.25257,-0.24611,-0.26145,-0.22057,-0.24432,-0.23123,-0.2127,-0.20128,-0.21054,-0.24041,-0.27302,-0.40495,-0.43791,-0.2958,0.3145,1.1267,-0.33722,0.92584,0.6537,-0.15844,-0.43577,-0.44349,-0.28348,-0.24679,-0.21206,-0.20433,-0.21503,-0.26189,-0.27744,-0.22117,-0.22442,-0.18481,-0.17437,-0.19058,-0.23324,-0.25399,-0.28573,-0.27321,-0.23075,-0.26155,-0.24926,-0.21817,-0.20836,-0.21772,-0.25245,-0.27872,-0.27236,-0.19557,-0.19807,-0.24444,-0.27255,-0.30398,-0.24558,-0.21592,-0.13981,-0.081813,0.11083,0.42109,1.0496,2.252,0.34641,1.6248,1.9115,0.80057,0.11517,0.010899,-0.1087,-0.1693,-0.16927,-0.27679,-0.31839,-0.24942,-0.20716,-0.25587,-0.25372,-0.2205,-0.23717,-0.19793,-0.21303,-0.26142,-0.26886,-0.24632,-0.23358,-0.24872,-0.23214,-0.2369,-0.24374,-0.27156,-0.25211,-0.21852,-0.19781,-0.19101,-0.21096,-0.23099,-0.24435,-0.22771,-0.2391,-0.25956,-0.28529,-0.3387,7.2538,1.4672,-0.81084
1,-1.7201,-1.7102,-0.80709,1.5351,7.6929,-0.43827,-0.26434,-0.201,-0.19498,-0.21483,-0.24218,-0.25064,-0.21057,-0.20641,-0.21072,-0.21946,-0.25667,-0.23967,-0.21717,-0.19544,-0.1896,-0.2123,-0.2437,-0.26038,-0.23306,-0.23953,-0.24588,-0.25336,-0.21157,-0.17356,-0.1915,-0.21675,-0.27758,-0.29414,-0.27044,-0.22345,-0.20315,-0.2004,-0.11012,-0.051848,0.15682,0.40712,1.186,2.4276,0.26835,1.6904,2.0974,0.83487,0.39339,-0.078016,-0.12773,-0.12067,-0.16271,-0.21959,-0.23272,-0.2202,-0.25594,-0.23356,-0.23807,-0.25288,-0.23691,-0.2203,-0.22889,-0.23511,-0.22096,-0.21375,-0.22757,-0.27218,-0.25732,-0.21781,-0.19032,-0.21978,-0.219,-0.22139,-0.21815,-0.17032,-0.19142,-0.22772,-0.24232,-0.25836,-0.25163,-0.22583,-0.21241,-0.33393,-0.38699,-0.36844,0.10096,0.98719,-0.23066,0.73301,0.62741,-0.16352,-0.42193,-0.34212,-0.27064,-0.27252,-0.25463,-0.21848,-0.18959,-0.19328,-0.19751,-0.24359,-0.23857,-0.16882,-0.17819,-0.20522,-0.23603,-0.24593,-0.26335,-0.23015,-0.23114,-0.23655,-0.22977,-0.25175,-0.2325,-0.24336,-0.2181,-0.17394,-0.18261,-0.20451,-0.2635,-0.29124,-0.30347,-0.23248,-0.19263,-0.19208,-0.10135,-0.047509,0.16712,0.57212,1.1433,1.8349,-0.33798,1.7339,1.2005,0.58574,0.13409,0.032842,-0.11231,-0.19467,-0.22172,-0.235,-0.20832,-0.20879,-0.2451,-0.25832,-0.24792,-0.23423,-0.2122,-0.21305,-0.233,-0.25046,-0.22833,-0.22262,-0.22528,-0.23172,-0.26943,-0.25036,-0.21583,-0.17943,-0.17804,-0.21671,-0.23913,-0.24352,-0.21416,-0.20446,-0.20358,-0.21878,-0.23041,-0.23878,-0.28592,-0.36817,-0.42871,8.2523,1.6257,-0.80855
1,-1.7285,-1.7217,-0.80288,1.6836,8.9217,-0.1418,-0.4183,-0.40501,-0.34706,-0.28187,-0.22882,-0.21189,-0.21589,-0.21846,-0.22156,-0.2235,-0.19953,-0.22741,-0.26118,-0.26061,-0.25071,-0.24176,-0.24103,-0.24826,-0.25677,-0.25265,-0.24026,-0.23958,-0.22916,-0.24925,-0.26421,-0.25457,-0.25393,-0.23718,-0.25399,-0.23798,-0.26864,-0.23899,-0.22256,-0.18257,-0.062362,0.04454,0.37774,0.81659,1.9122,1.2141,0.76851,1.9645,0.95581,0.48813,0.13558,-0.15919,-0.22155,-0.21477,-0.21542,-0.20163,-0.22724,-0.2946,-0.30749,-0.2608,-0.21817,-0.20714,-0.2594,-0.25982,-0.23444,-0.20828,-0.25133,-0.25996,-0.26409,-0.27494,-0.21381,-0.21308,-0.22713,-0.24703,-0.23093,-0.25141,-0.26127,-0.22707,-0.22327,-0.22089,-0.234,-0.246,-0.28709,-0.27663,-0.278,-0.40042,-0.36713,-0.044058,0.7896,0.84075,-0.16052,1.3111,0.33771,-0.27321,-0.45319,-0.35845,-0.27063,-0.25924,-0.24383,-0.235,-0.22281,-0.22094,-0.2523,-0.24686,-0.23092,-0.19657,-0.2014,-0.22558,-0.26493,-0.28623,-0.25806,-0.24888,-0.22479,-0.23865,-0.24664,-0.25886,-0.26066,-0.25374,-0.22419,-0.22527,-0.23869,-0.26279,-0.26264,-0.25213,-0.26043,-0.2367,-0.23036,-0.16308,-0.11021,0.097949,0.34669,0.86334,2.1766,1.347,0.97411,2.2959,0.84843,0.43216,-0.050211,-0.12843,-0.14564,-0.17033,-0.15603,-0.28538,-0.2982,-0.33512,-0.23757,-0.23059,-0.19517,-0.23273,-0.26327,-0.22649,-0.22138,-0.259,-0.30646,-0.26048,-0.22241,-0.17867,-0.19589,-0.2412,-0.32633,-0.28996,-0.23185,-0.20194,-0.19766,-0.20737,-0.2391,-0.25988,-0.23283,-0.24074,-0.25157,-0.26236,-0.36702,6.7275,1.3708,-0.80204
1,-1.6879,-1.6781,-0.7923,1.568,8.1966,-0.36173,-0.42986,-0.35294,-0.26349,-0.24823,-0.23778,-0.23023,-0.23312,-0.26098,-0.23769,-0.20522,-0.20301,-0.21168,-0.27287,-0.2846,-0.29001,-0.21893,-0.196,-0.19254,-0.22186,-0.25579,-0.26662,-0.29411,-0.24913,-0.24747,-0.24403,-0.24659,-0.2523,-0.25405,-0.25531,-0.23725,-0.26488,-0.2366,-0.20877,-0.18488,-0.060564,0.088,0.54628,1.2175,2.4263,0.1054,2.2823,1.4944,0.76684,0.10712,-0.04928,-0.11651,-0.17909,-0.21811,-0.26813,-0.24297,-0.25356,-0.22842,-0.28487,-0.28315,-0.28702,-0.23493,-0.18681,-0.1985,-0.22113,-0.26662,-0.26264,-0.30224,-0.25792,-0.22872,-0.21051,-0.20953,-0.23264,-0.25418,-0.27631,-0.24317,-0.23037,-0.22665,-0.22347,-0.22847,-0.24109,-0.25166,-0.25465,-0.29256,-0.40199,-0.42134,-0.19347,0.50709,1.2278,-0.36118,1.2028,0.5726,-0.17836,-0.48,-0.40849,-0.27247,-0.22646,-0.21545,-0.22983,-0.25592,-0.29215,-0.23197,-0.20582,-0.20193,-0.2047,-0.23662,-0.26422,-0.27325,-0.24209,-0.2499,-0.24641,-0.24154,-0.25698,-0.26811,-0.25382,-0.23764,-0.21433,-0.19478,-0.21698,-0.26512,-0.27477,-0.25753,-0.30036,-0.24598,-0.24557,-0.247,-0.20876,-0.15401,-0.087245,0.10643,0.85399,1.4344,2.7014,0.13092,2.7025,1.4152,0.66487,0.1401,-0.19022,-0.24305,-0.16325,-0.17249,-0.21041,-0.27439,-0.31265,-0.31582,-0.23448,-0.17293,-0.19089,-0.22633,-0.2676,-0.28414,-0.28019,-0.22828,-0.22684,-0.24885,-0.28614,-0.26358,-0.26219,-0.21325,-0.18715,-0.19958,-0.23722,-0.25953,-0.24523,-0.28495,-0.23288,-0.20972,-0.2071,-0.22208,-0.24041,-0.28437,-0.42915,6.9335,1.3855,-0.7909
1,-1.7549,-1.745,-0.81159,1.6771,8.6697,-0.34195,-0.42268,-0.40283,-0.2705,-0.2314,-0.20369,-0.18937,-0.20006,-0.22542,-0.247,-0.21651,-0.23003,-0.23119,-0.26182,-0.24818,-0.22518,-0.20623,-0.20263,-0.22751,-0.24969,-0.26623,-0.23363,-0.23955,-0.23713,-0.23823,-0.23951,-0.22134,-0.23174,-0.27571,-0.31196,-0.19199,-0.11807,-0.13839,-0.19596,-0.32645,-0.3312,-0.014392,0.77865,1.035,1.7679,0.9375,1.1755,1.7067,1.0007,0.36646,0.045427,-0.16494,-0.23814,-0.21785,-0.18793,-0.16845,-0.21711,-0.24687,-0.26411,-0.23444,-0.24501,-0.24852,-0.24475,-0.25105,-0.2282,-0.22091,-0.22117,-0.23888,-0.2366,-0.2462,-0.24307,-0.23215,-0.23362,-0.231,-0.23193,-0.25795,-0.22769,-0.23216,-0.20004,-0.20769,-0.19934,-0.20056,-0.22008,-0.23118,-0.31014,-0.45279,-0.45878,0.042385,0.88331,-0.046151,0.37722,0.71997,-0.11178,-0.40326,-0.37959,-0.28898,-0.25878,-0.25293,-0.23902,-0.23707,-0.21019,-0.23212,-0.20151,-0.18185,-0.17814,-0.19737,-0.24686,-0.25723,-0.27798,-0.24204,-0.23682,-0.22773,-0.26036,-0.25566,-0.24887,-0.21289,-0.1838,-0.18088,-0.22634,-0.27334,-0.24663,-0.27339,-0.23271,-0.24527,-0.24184,-0.26237,-0.20675,-0.13308,-0.089565,0.10518,0.39605,1.0738,1.8644,1.189,0.75693,2.2306,1.0461,0.39029,0.17868,-0.042318,-0.1664,-0.23683,-0.2357,-0.24981,-0.25298,-0.23053,-0.23472,-0.22302,-0.22305,-0.23297,-0.24594,-0.25147,-0.2358,-0.24198,-0.23941,-0.2313,-0.23231,-0.23397,-0.23667,-0.26995,-0.24948,-0.21583,-0.19602,-0.19567,-0.20351,-0.22654,-0.23718,-0.21652,-0.2343,-0.24201,-0.27976,-0.26915,-0.34201,7.2979,1.4809,-0.80895
1,-1.7205,-1.7107,-0.80491,1.6194,8.5263,-0.39534,-0.45595,-0.3155,-0.24295,-0.24168,-0.25094,-0.25803,-0.23514,-0.21961,-0.22744,-0.24011,-0.24646,-0.23788,-0.2394,-0.24487,-0.2577,-0.28794,-0.27937,-0.23145,-0.1944,-0.20174,-0.22946,-0.26962,-0.32106,-0.26576,-0.2184,-0.21396,-0.23605,-0.24338,-0.25751,-0.28966,-0.24799,-0.28331,-0.26202,-0.18439,-0.060943,0.043891,0.24745,0.88249,1.675,1.9358,1.0076,2.1819,1.0558,0.39205,0.06726,-0.096842,-0.12435,-0.23839,-0.28196,-0.26799,-0.24617,-0.23179,-0.2421,-0.2797,-0.29916,-0.2722,-0.22864,-0.19569,-0.20572,-0.23137,-0.25415,-0.26701,-0.29922,-0.26032,-0.23208,-0.22056,-0.24636,-0.2517,-0.25376,-0.23651,-0.20212,-0.21448,-0.24188,-0.25495,-0.23504,-0.24538,-0.25117,-0.26402,-0.35083,-0.43353,-0.37028,0.1033,1.026,0.15694,0.52022,0.87988,-0.013529,-0.44829,-0.45645,-0.34928,-0.25132,-0.2417,-0.20828,-0.19501,-0.21917,-0.2332,-0.24651,-0.22922,-0.2358,-0.22501,-0.25345,-0.30178,-0.27677,-0.22702,-0.20391,-0.21183,-0.24523,-0.27305,-0.3162,-0.26473,-0.22962,-0.19147,-0.21062,-0.23703,-0.27756,-0.29073,-0.26985,-0.27673,-0.24837,-0.23532,-0.19231,-0.18425,-0.126,-0.03231,0.36254,1.2492,2.4184,0.95515,1.5045,2.1041,0.90994,0.34142,0.041914,-0.1404,-0.21473,-0.25011,-0.2439,-0.25235,-0.24035,-0.24802,-0.29231,-0.27324,-0.24058,-0.21837,-0.25983,-0.28629,-0.25965,-0.22354,-0.17909,-0.20289,-0.26844,-0.32062,-0.27718,-0.21997,-0.20451,-0.21638,-0.24439,-0.268,-0.2625,-0.23502,-0.22416,-0.22684,-0.26964,-0.25846,-0.24172,-0.23381,-0.30028,6.9695,1.3996,-0.80014
1,-1.7076,-1.7009,-0.7949,1.6518,8.7422,-0.20415,-0.40146,-0.3798,-0.32751,-0.25912,-0.27387,-0.25152,-0.21137,-0.18285,-0.18301,-0.20885,-0.24842,-0.26361,-0.27443,-0.25538,-0.23168,-0.21691,-0.21648,-0.23359,-0.24537,-0.26778,-0.23859,-0.25362,-0.25587,-0.23628,-0.23342,-0.22484,-0.25537,-0.27126,-0.26176,-0.23701,-0.2263,-0.25498,-0.23874,-0.23654,-0.15208,0.040406,0.3106,0.78348,1.7028,1.8469,0.37339,2.0227,1.0964,0.42442,0.10631,-0.063147,-0.15157,-0.27295,-0.31884,-0.25577,-0.21135,-0.19077,-0.20585,-0.24462,-0.27772,-0.27319,-0.24809,-0.24707,-0.22825,-0.23512,-0.24151,-0.25245,-0.25155,-0.24235,-0.23806,-0.24613,-0.27043,-0.25052,-0.22001,-0.19472,-0.19933,-0.21833,-0.24224,-0.25069,-0.2366,-0.23944,-0.24799,-0.25679,-0.29681,-0.42137,-0.40149,-0.0045326,0.84051,0.13545,0.20383,0.79412,-0.038105,-0.40202,-0.40777,-0.29949,-0.26454,-0.25202,-0.23932,-0.23228,-0.22302,-0.24973,-0.2353,-0.21271,-0.20464,-0.20655,-0.25769,-0.27182,-0.26242,-0.21373,-0.21488,-0.22175,-0.25115,-0.26827,-0.25706,-0.24769,-0.271,-0.26804,-0.20773,-0.19149,-0.22181,-0.2497,-0.27493,-0.29697,-0.22937,-0.18984,-0.26202,-0.27441,-0.15225,0.002209,0.47144,1.163,2.297,1.5148,1.6227,2.0988,0.97882,0.33462,0.029953,-0.049863,-0.15394,-0.21647,-0.26681,-0.27448,-0.30163,-0.26324,-0.22557,-0.25268,-0.22665,-0.21332,-0.23211,-0.24412,-0.24692,-0.27474,-0.28564,-0.23059,-0.20394,-0.20655,-0.21871,-0.24996,-0.26036,-0.26294,-0.2354,-0.23339,-0.23443,-0.25314,-0.25343,-0.24072,-0.20678,-0.18709,-0.20757,-0.24601,-0.35921,6.8343,1.3762,-0.79247
1,-1.7071,-1.6975,-0.80169,1.5973,8.4461,-0.36784,-0.39483,-0.30335,-0.25335,-0.27497,-0.26705,-0.27854,-0.23628,-0.22499,-0.24478,-0.25554,-0.2361,-0.21344,-0.21347,-0.23526,-0.25928,-0.29157,-0.26681,-0.24081,-0.24239,-0.2452,-0.2356,-0.24371,-0.26535,-0.26391,-0.2504,-0.25722,-0.23619,-0.24986,-0.26766,-0.27981,-0.25379,-0.2177,-0.21699,-0.17232,-0.15338,0.015083,0.25608,1.0237,2.0422,1.355,0.80314,1.9866,1.29,0.51501,0.0016602,-0.094836,-0.1901,-0.23947,-0.21789,-0.224,-0.26349,-0.2681,-0.24761,-0.28106,-0.26533,-0.22713,-0.24031,-0.24876,-0.25451,-0.25768,-0.25464,-0.24237,-0.24902,-0.29062,-0.26608,-0.22866,-0.2167,-0.21793,-0.26582,-0.27204,-0.24623,-0.19336,-0.19651,-0.22591,-0.25561,-0.27786,-0.25968,-0.29392,-0.36216,-0.42908,-0.30365,0.24918,1.1412,-0.1318,0.80776,0.76008,-0.088771,-0.40321,-0.45376,-0.32406,-0.26167,-0.23215,-0.22242,-0.24831,-0.25363,-0.27296,-0.21217,-0.19525,-0.19256,-0.25706,-0.27511,-0.25485,-0.24865,-0.21571,-0.23679,-0.27044,-0.29097,-0.24608,-0.24552,-0.24923,-0.24571,-0.25707,-0.26274,-0.24455,-0.25041,-0.25579,-0.26357,-0.24894,-0.27322,-0.24413,-0.19109,-0.18257,-0.053311,0.095578,0.56143,1.1818,2.5489,0.51883,2.4605,1.7875,0.75478,0.10515,0.019444,-0.089121,-0.15176,-0.19554,-0.25315,-0.27088,-0.29267,-0.26416,-0.29192,-0.25609,-0.26031,-0.21066,-0.19572,-0.21513,-0.24431,-0.27817,-0.27441,-0.27503,-0.25661,-0.26034,-0.24374,-0.2254,-0.21959,-0.23323,-0.26081,-0.26757,-0.24023,-0.22751,-0.25592,-0.2521,-0.26493,-0.23602,-0.20972,-0.21776,-0.3316,6.9533,1.3831,-0.79792
1,-1.704,-1.6932,-0.8098,1.5107,7.7495,-0.4133,-0.31927,-0.29285,-0.27924,-0.28624,-0.26653,-0.24421,-0.21726,-0.1954,-0.19364,-0.22834,-0.29866,-0.30281,-0.24152,-0.22746,-0.21011,-0.23813,-0.26862,-0.28127,-0.25232,-0.25997,-0.25127,-0.26438,-0.26459,-0.2439,-0.24721,-0.22568,-0.24263,-0.27715,-0.29383,-0.2624,-0.24886,-0.21854,-0.16327,-0.13864,0.064908,0.45879,0.99208,2.1613,1.3904,0.77762,2.3649,1.0347,0.32444,0.006743,-0.04604,-0.11981,-0.16496,-0.27847,-0.31555,-0.26335,-0.22047,-0.20221,-0.23501,-0.27113,-0.30389,-0.26893,-0.24857,-0.24544,-0.24328,-0.28497,-0.27264,-0.23587,-0.2181,-0.22031,-0.24845,-0.30986,-0.30236,-0.22804,-0.19579,-0.22575,-0.22444,-0.22777,-0.22543,-0.20847,-0.24241,-0.27947,-0.30441,-0.28172,-0.43043,-0.42689,-0.068627,0.78181,0.59603,-0.097131,0.83374,0.10485,-0.28545,-0.3547,-0.31998,-0.31762,-0.29424,-0.29765,-0.2758,-0.24419,-0.21473,-0.18286,-0.2242,-0.2369,-0.25047,-0.25337,-0.21982,-0.25221,-0.26906,-0.28132,-0.24747,-0.25217,-0.25033,-0.25747,-0.26054,-0.24856,-0.23403,-0.25308,-0.29159,-0.27252,-0.25201,-0.21413,-0.22108,-0.23201,-0.31515,-0.29817,-0.17131,-0.093795,0.11989,0.35964,1.0227,1.7664,2.1528,0.95509,2.6054,1.1717,0.52531,0.059252,-0.15319,-0.16875,-0.20263,-0.21103,-0.30873,-0.28761,-0.27888,-0.22719,-0.21125,-0.23895,-0.26488,-0.27795,-0.25812,-0.24964,-0.24466,-0.26375,-0.26719,-0.24535,-0.24014,-0.25709,-0.2391,-0.26908,-0.26369,-0.24139,-0.25993,-0.25434,-0.21528,-0.19391,-0.20325,-0.25683,-0.28711,-0.28093,-0.26814,-0.34404,-0.41331,7.6634,1.496,-0.80994
1,-1.7299,-1.7195,-0.80473,1.635,8.4972,-0.36995,-0.42316,-0.31955,-0.26069,-0.25449,-0.24215,-0.23127,-0.21817,-0.21551,-0.20715,-0.24918,-0.25232,-0.22638,-0.21524,-0.20615,-0.22169,-0.23342,-0.27243,-0.25268,-0.2525,-0.25091,-0.21863,-0.22031,-0.23788,-0.25043,-0.24435,-0.2459,-0.2381,-0.2554,-0.26698,-0.24101,-0.23672,-0.23657,-0.20734,-0.15329,-0.097105,0.121,0.38384,0.87349,2.1669,0.80024,1.7294,1.7159,0.69071,0.31941,0.023043,-0.051525,-0.15774,-0.23787,-0.24576,-0.24625,-0.24386,-0.25868,-0.24658,-0.24394,-0.23906,-0.23314,-0.24695,-0.24097,-0.23541,-0.24191,-0.23514,-0.25146,-0.24201,-0.27024,-0.25141,-0.21829,-0.19983,-0.19968,-0.22916,-0.24312,-0.25316,-0.2212,-0.25217,-0.24252,-0.21863,-0.20351,-0.21489,-0.26369,-0.42637,-0.48933,-0.24138,0.42678,1.2088,-0.36055,1.1233,0.62057,-0.1808,-0.44748,-0.41594,-0.28273,-0.23461,-0.20577,-0.20797,-0.21632,-0.22232,-0.24185,-0.24566,-0.2474,-0.22703,-0.19664,-0.19171,-0.26419,-0.29822,-0.26132,-0.20029,-0.19178,-0.21587,-0.27263,-0.29254,-0.22799,-0.24782,-0.24023,-0.23044,-0.23234,-0.2266,-0.23348,-0.24771,-0.27203,-0.24275,-0.26113,-0.21176,-0.1272,-0.055536,0.18862,0.54598,1.1933,2.3515,-0.028593,1.8267,1.7789,0.5929,0.29861,0.039264,-0.11944,-0.14755,-0.23947,-0.23245,-0.31676,-0.26791,-0.27905,-0.20053,-0.22382,-0.22986,-0.24347,-0.24944,-0.21001,-0.20026,-0.21084,-0.26116,-0.25431,-0.26771,-0.2414,-0.24414,-0.23925,-0.24402,-0.23084,-0.23111,-0.22649,-0.22914,-0.22104,-0.21725,-0.2164,-0.23081,-0.27975,-0.2939,-0.27055,-0.29532,7.1879,1.45,-0.80056
