-1,-0.96584,-0.62068,1.8463,4.3144,2.0111,0.0039631,1.9423,1.8884,2.3573,3.6029,2.2813,-0.42492,0.90039,-0.69977,0.4485,-0.95686,-0.18373,-0.82805,-0.1413,0.26245,0.15714,-0.62642,0.14655,0.52548,-0.17036,-0.5659,0.9004,-0.52503,0.50583,1.3212,1.2372,-0.27029,-0.76667,-0.68719,-0.8554,-0.14608,-0.55644,-0.51202,-0.66673,-0.65272,0.66448,-0.16264,-0.92897,-0.41522,0.52251,0.93701,-0.27948,-0.84364,1.1548,1.2048,-0.79525,-0.31161,-0.44882,0.0023622,0.21294,1.5403,-0.43157,-0.056353,0.33154,-0.51602,-0.37389,-0.48675,-0.52749,-0.33439,-0.44931,-0.6617,-0.56719,-0.64248,-0.35457,-0.94766,-0.60534,-0.71535,-0.75623,-0.93661,-0.73921,-0.70429,-0.56074,-0.77405,-0.7521,-0.76548,-0.43777,-0.26012,-0.77196,-0.53907,0.26692,-0.5019,1.1686,0.066572,-0.26118,-0.59504,-0.68526,-0.31301,-0.91127,-0.60974,0.4136,0.4136
-1,-0.95004,-0.44042,2.2879,4.8939,1.5796,-0.49453,-0.6777,0.78998,3.6185,3.822,1.9254,-0.83774,0.23718,0.025214,0.89837,-0.66049,-0.16338,-0.58723,0.59329,1.1345,-0.48855,-0.60402,0.012939,-0.29523,-0.7077,0.51503,-0.17248,-0.14046,-0.77795,0.77958,0.27666,-0.85349,-0.84295,0.48743,0.32099,-0.529,-0.048489,-0.86648,-0.88312,0.1568,0.42347,-0.06239,0.025081,0.42639,0.79427,1.042,0.77146,0.4028,0.37077,0.093934,-0.33777,-0.19202,-0.10312,-0.5766,-0.48546,-0.035204,-0.4809,-0.84198,-0.58348,-0.92465,-0.60605,-0.6684,-0.20052,-0.76911,-0.56693,-0.6836,-0.91164,-0.89446,-0.45395,-0.57503,0.02142,-0.81219,1.2033,-0.3907,1.0444,-0.2033,-0.42332,-0.92144,-0.59739,0.041161,-0.16401,-0.74653,0.10293,-0.43836,-0.76327,-0.57806,-0.20724,0.0382,-0.93619,-0.88329,-0.06432,0.12662,-0.40075,-0.45845,0.34008,0.34008
-1,-0.79946,2.2433,2.1736,0.74674,-0.52641,4.3776,1.3942,0.91804,0.63558,-0.6972,0.70767,-0.50879,0.65439,0.42353,2.5394,-0.080087,-0.33375,-0.11746,-0.40749,-0.63011,-0.79502,-0.71089,-0.63981,-0.24027,0.79364,-0.058361,-0.31029,0.58596,-0.035382,-0.55156,-0.38533,-0.52469,-0.17177,-0.16466,-0.79171,-0.73581,-0.55445,-0.30187,-0.48987,-0.31881,-0.36526,-0.59235,-0.2557,0.081211,-0.68112,-0.048877,0.67958,0.36394,0.025075,-0.1949,0.21538,0.36594,-0.0033645,-0.10761,-0.51891,-0.32234,-0.11957,-0.72437,-0.72617,-0.67787,-0.32111,-0.76809,-0.60383,-0.48831,-0.38011,-0.70066,-0.45007,-0.62771,-0.35228,-0.40919,-0.69409,-0.59466,-0.7805,-0.66269,-0.77994,-0.7112,-0.51179,-0.59906,-0.66571,-0.49721,-0.74845,-0.60048,-0.58774,-0.48824,-0.75456,-0.33954,0.68075,1.1811,3.8758,0.49424,2.4756,0.64222,-0.59329,3.1353,0.26024,0.26024
-1,-0.98416,4.0583,0.52433,0.28714,0.39891,2.836,3.6508,3.1065,1.3478,-0.62325,-0.60713,0.30379,-0.84815,0.17294,-0.60558,-0.9156,-0.41914,1.2081,0.46136,-0.49784,-0.95699,-0.87598,-0.82923,0.41606,-0.076896,2.0278,0.45514,2.2532,0.5643,0.64624,1.6818,0.9201,-0.288,-0.45916,0.53737,-0.86773,-0.48362,-0.14144,-0.4162,-0.53618,-0.85085,-0.79297,0.28396,0.20635,-0.84665,-0.43967,0.62625,-0.65517,-0.95543,1.1622,1.2232,-0.82535,-0.44895,0.58214,-0.58865,-0.74878,-0.41538,-0.47734,-0.95167,-0.62759,-0.035597,-0.56525,-0.13714,-0.28605,-0.27576,-0.62296,0.041757,-0.57837,-0.41371,-0.92063,-0.89188,-0.46731,-0.84165,-0.72081,-0.98167,0.34447,-0.23049,-0.073876,-0.31826,-0.71818,-0.37999,-0.46576,-0.09661,-0.56738,0.83359,0.81246,-0.56206,-0.7206,-0.2109,-0.66121,-0.41789,0.13002,-0.19926,0.50142,-0.093869,-0.093869
-1,-0.95233,2.485,2.8654,2.6797,-0.71702,2.3895,3.0034,3.0194,2.842,-0.17814,-0.4214,-0.093062,-0.82037,-0.23847,-0.55735,-0.46139,1.1272,-0.47172,-0.93734,-0.090614,-0.44377,-0.36382,0.92144,-0.39588,-0.11071,-0.83719,2.2616,0.91519,-0.11207,-0.43089,-0.85473,0.4474,0.02056,2.196,-0.58112,0.36785,0.55064,0.58231,0.6498,-0.18336,-0.41968,1.169,0.96995,0.46416,-0.88372,-0.94438,0.3156,-0.67869,-0.90279,0.19975,-0.59525,-0.83013,-0.19597,-0.8437,-0.79091,-0.59888,-0.90582,-0.34184,-0.30011,-0.55155,-0.20669,-0.43362,-0.59998,-0.16078,-0.84198,-0.76191,0.22377,-0.49891,0.11197,-0.047285,-0.92692,-0.08814,-0.38239,-0.70387,-0.26272,-0.2812,-0.85772,-0.23028,-0.71606,-0.82844,-0.61358,-0.18978,-0.27823,-0.17386,-0.1724,-0.75381,-0.28688,-0.86989,1.2494,-0.20357,0.16863,-0.82165,-0.59182,0.31679,-0.34638,-0.34638
-1,-1.124,0.29612,0.13748,3.4013,3.8824,0.3773,0.43661,0.056007,-0.48056,1.4628,3.3359,3.0996,1.7585,-0.50919,0.83741,0.39957,0.77417,1.7308,-0.83136,1.1165,-0.90183,0.6604,-0.32884,-0.56452,-0.61279,0.75778,-0.34665,-0.17264,-0.72402,0.1545,0.42012,-0.36915,-0.95907,-0.88209,-1.0155,0.028534,1.0489,0.015746,-0.5451,-1.1096,1.0031,0.80898,-0.22758,0.83792,-1.0502,0.077368,-0.75584,0.42014,-0.4271,-1.0035,-0.76373,-0.035792,0.23377,0.34566,0.29223,-0.098356,-0.36175,-0.10336,-0.065767,-0.85267,-0.79654,-0.70966,0.35818,-0.043819,-0.94987,-0.93502,-0.1437,-0.034793,-0.92746,-0.51,-0.84032,-0.75916,-0.55421,-0.86633,0.13009,0.2387,-0.98118,-0.37559,-1.0503,-1.0537,0.068425,-0.024151,-0.44412,-0.31741,-0.033454,-0.049153,0.067333,0.45756,-0.97268,-0.43617,-0.97882,-1.0652,-0.80862,-0.19637,1.2762,1.2762
-1,-0.80506,0.59231,0.7766,-0.35554,0.72839,-0.39346,2.8576,3.2375,1.659,0.61423,-0.17746,-0.64425,-0.41574,-0.41876,-0.72115,-0.50886,-0.39858,-0.74162,-0.74349,-0.61768,-0.67775,-0.80358,-0.57448,-0.75701,-0.51807,-0.52445,-0.75839,-0.39475,-0.48557,-0.40338,-0.055635,-0.79609,0.035342,-0.67122,-0.45533,0.17693,-0.072828,0.068,0.17592,-0.056807,0.4445,-0.01589,-0.69638,0.025064,-0.71015,-0.10696,-0.32279,-0.29365,-0.68321,-0.14568,-0.44649,0.26868,-0.29048,-0.43396,-0.16538,-0.33853,-0.56631,-0.35217,-0.32669,-0.6333,-0.73407,-0.2881,-0.40655,-0.58327,0.62042,-0.565,-0.13019,0.29053,-0.57432,0.35111,-0.60535,-0.36827,-0.78265,0.37335,-0.49583,-0.33666,-0.14865,-0.44271,-0.28036,0.098431,-0.11947,-0.56257,0.1149,-0.095071,-0.53946,-0.018882,0.88346,-0.27333,-0.29147,3.8598,2.9024,0.25344,0.90805,0.20094,3.8002,3.8002
-1,-0.95425,3.7541,3.771,0.61028,0.49033,-0.11525,0.47129,3.188,3.7448,2.1861,0.026166,0.20618,-0.34117,0.59406,0.26932,-0.93621,-0.88706,-0.2892,-0.36382,0.38326,0.91062,-0.44531,-0.69758,-0.53665,-0.77606,0.60071,0.30986,-0.82887,-0.58819,0.37093,-0.27253,-0.75088,-0.26943,-0.29441,-0.81389,-0.91824,-0.8932,-0.91004,-0.5615,-0.026785,-0.12901,-0.66226,-0.91091,-0.54026,0.60441,1.6285,0.86522,-0.7515,-0.41394,0.4058,1.0448,-0.61516,-0.89015,-0.0085849,-0.61004,-0.83148,0.051798,-0.82129,0.7716,-0.94405,1.1431,-0.87845,0.7935,-0.67346,0.77426,-0.799,0.21951,-0.6209,-0.33487,-0.5297,-0.895,-0.10712,-0.50814,-0.89353,-0.51945,-0.90551,-0.15294,-0.69069,-0.11923,0.64016,0.85811,-0.26488,-0.93283,0.036525,0.18258,0.15384,-0.22505,-0.4943,0.17272,-0.087292,-0.10188,-0.32901,-0.90792,-0.19962,0.76822,0.76822
-1,-0.632,3.5909,2.9874,5.6506,0.35611,1.4754,0.74294,0.38997,3.8807,2.4639,-0.61016,0.38428,-0.5208,-0.48498,-0.14476,-0.030805,-0.44495,-0.37715,-0.5169,-0.52439,-0.22325,-0.20127,-0.29258,-0.38344,-0.38706,0.1673,0.55262,0.23808,1.1876,1.1586,0.60494,0.738,0.26072,0.084869,0.006096,-0.5666,-0.15262,-0.32789,-0.27348,0.18617,-0.18895,-0.33316,-0.53255,-0.19996,-0.40752,-0.38852,-0.075009,-0.49445,-0.23675,-0.62533,-0.5789,-0.27976,-0.585,-0.54071,-0.29603,-0.1894,-0.26293,-0.51276,-0.23184,-0.49695,-0.41639,-0.41106,-0.26407,-0.15105,-0.31752,-0.42754,0.024731,-0.10215,-0.46284,-0.21619,-0.62077,-0.47433,-0.46295,-0.62057,-0.48569,-0.46377,-0.53213,-0.22172,0.12378,-0.2285,-0.091937,-0.54124,-0.36816,0.56156,-0.62293,-0.39065,-0.54039,-0.54997,-0.4434,-0.56525,-0.27706,-0.36646,-0.42723,-0.43228,-0.38479,-0.38479
-1,-1.0101,0.60067,0.31543,-0.3032,-0.42106,-0.55858,-0.36506,-0.86226,1.1898,2.4186,0.5563,-0.026225,-0.43319,0.64354,0.5349,-0.39457,0.1573,-0.96113,-0.38958,-0.20419,-0.43432,-0.91833,-0.73112,-0.23167,0.60192,-0.8955,1.7321,0.35651,0.14381,-0.96798,0.0683,0.38979,1.3415,-0.27183,1.3467,-0.9779,0.23082,-0.43829,0.37798,-0.52622,-0.25542,-0.087568,-0.44063,-0.17611,-0.60613,-0.9896,0.16933,-0.097315,-0.56955,-0.18106,-0.1323,-0.60646,-0.52607,0.043836,0.10351,-0.29692,-0.4636,-0.61459,-0.73573,-0.42583,-0.64651,-0.43402,-0.52402,-0.73545,-0.94072,-0.58914,-0.71082,-0.77434,-0.095652,-0.27941,-0.34088,-0.50774,-0.063114,-0.47457,0.16887,-0.068997,-0.65138,-0.558,-0.57955,-0.63395,-0.31666,-0.55393,0.0044137,-0.98762,0.37537,-0.92644,-1.0018,1.3103,2.0273,2.1434,2.5485,-0.026264,1.3856,1.1304,4.2657,4.2657
-1,-0.61855,0.15029,0.87092,0.27229,7.6421,3.7467,-0.20265,0.50306,0.044145,0.21994,-0.5968,-0.5902,0.17716,-0.23806,-0.44608,-0.33719,-0.24128,-0.22859,-0.56556,-0.30646,-0.0081327,-0.0070743,-0.39816,-0.19634,-0.057829,0.013032,0.85122,0.62685,1.1036,1.5366,1.1562,0.37408,-0.15469,-0.14258,-0.45441,-0.27957,-0.13655,-0.57522,-0.37934,-0.17935,-0.14707,-0.3188,-0.47739,-0.43494,-0.60229,-0.56699,-0.037598,-0.42996,-0.30035,-0.13834,-0.59865,-0.16378,-0.56233,-0.19252,0.13825,-0.38921,-0.41218,-0.13522,-0.28132,-0.2304,-0.438,-0.57352,0.19415,-0.029691,0.24895,0.32514,-0.14916,-0.40739,-0.33141,-0.47164,-0.33884,-0.37604,-0.26208,-0.51641,-0.26805,-0.59406,-0.29586,-0.59734,-0.25751,-0.44001,-0.55918,-0.58071,-0.41448,-0.60972,-0.0059884,-0.2559,-0.4821,-0.49584,-0.14687,-0.017282,-0.52116,0.5275,1.0657,-0.023858,1.2161,1.2161
-1,-1.0948,3.4331,1.5081,1.4916,1.5929,0.068069,0.99701,2.8705,2.6796,2.8273,2.8309,0.56859,-0.46743,-0.84011,-0.56111,-0.62325,0.38991,-0.38233,-0.01336,1.3286,1.322,-0.15499,-0.51997,-0.7154,-0.29027,-0.21675,-1.0158,-0.94211,-0.25823,-0.18613,-0.54194,-0.65831,-0.30106,0.28116,0.27374,-0.21838,-0.59597,-0.684,-0.063025,-0.75361,0.027418,-0.4414,0.10206,-1.0631,0.10606,1.5401,-0.13557,-1.0549,0.7028,1.0972,-0.45704,-1.0053,-0.091816,0.86317,0.4435,-1.078,-0.98492,0.15656,0.21422,-0.81432,-0.88948,-0.69367,-0.79752,-0.46482,-0.62931,-0.63303,-0.72088,-0.7244,-0.9268,-1.0524,-0.30364,-0.46528,-0.45933,-0.43189,-0.69653,-0.98079,0.56135,-0.19288,0.62611,0.97779,-1.0485,-0.61887,-0.49946,-0.63258,0.58111,-1.0073,-0.50029,-0.028093,-0.56446,0.21572,-0.96835,0.66076,-0.67878,1.3304,1.0823,1.0823
-1,-0.92431,4.1255,-0.63284,2.5445,4.0853,2.1623,0.26642,2.1305,-0.24861,1.0739,0.63268,0.52088,-0.75009,-0.89598,-0.54037,-0.45981,0.15324,-0.7002,-0.60972,-0.43111,0.36833,0.78314,-0.65764,0.34449,0.26778,0.25093,2.2867,-0.031538,2.4481,0.64213,-0.91707,1.8656,-0.79308,-0.36786,0.60959,0.2479,0.77549,-0.012382,-0.40018,0.010511,-0.20446,-0.30306,-0.8262,-0.81656,-0.11784,-0.7533,-0.84377,0.33085,-0.72825,-0.32336,-0.12416,-0.91024,-0.66488,-0.85294,-0.31353,0.0452,0.95427,-0.4335,0.43298,-0.020286,-0.81127,0.072348,-0.67047,-0.36882,-0.38689,-0.90677,-0.53781,-0.47755,-0.88506,-0.55633,-0.61767,-0.76543,-0.74285,-0.69136,-0.61512,0.083327,-0.42085,0.5933,-0.55342,-0.42901,0.067906,-0.80693,-0.58416,0.36625,-0.049785,-0.39303,-0.55127,-0.44895,0.31664,-0.77007,-0.67065,0.51007,0.032022,1.3258,-0.70305,-0.70305
-1,-0.60841,4.8646,1.1735,5.8576,1.7736,2.9113,-0.33509,-0.48909,-0.074958,2.4809,2.1258,-0.097821,-0.42716,0.016167,-0.32543,-0.12242,-0.22046,-0.52221,-0.46837,-0.085893,-0.35436,-0.32662,-0.02445,-0.23445,-0.39553,-0.223,-0.44409,-0.33771,-0.11041,-0.10119,0.25315,0.98315,0.82748,0.30646,0.71525,0.14367,5.9948e-05,-0.036062,-0.58654,-0.37343,-0.35806,-0.50872,-0.26011,-0.25174,-0.33625,-0.55322,-0.34451,-0.60202,-0.48968,-0.17846,-0.60833,-0.27117,0.014476,-0.27898,-0.36315,-0.41991,-0.24162,-0.49295,-0.55882,-0.25327,-0.5228,-0.43618,-0.25503,-0.47926,-0.31329,-0.3883,-0.095419,-0.37896,-0.20827,0.12776,-0.28867,-0.35174,-0.27241,-0.43105,-0.0059283,-0.33906,-0.5362,0.32453,-0.2065,0.0042723,-0.13031,0.13234,0.40101,-0.26232,-0.48198,-0.6005,-0.51223,-0.54841,-0.39413,-0.51276,-0.14877,-0.47123,-0.5446,-0.54032,-0.042149,-0.042149
-1,-0.66004,1.7494,2.9477,-0.57601,-0.24611,2.7262,2.6243,-0.33451,0.59405,-0.02009,-0.15033,-0.23185,-0.39671,-0.036512,0.53055,1.5786,-0.25753,-0.59431,-0.26659,-0.65816,-0.29829,0.057188,-0.65652,-0.20175,-0.64713,-0.084052,-0.20356,-0.53911,-0.47256,-0.40048,-0.35809,-0.57473,-0.36894,-0.41533,-0.54474,-0.5517,-0.33229,-0.5064,-0.55776,-0.63234,-0.58515,-0.623,-0.59701,-0.4034,-0.60777,-0.56189,-0.30697,-0.13719,0.79492,-0.19724,-0.18511,0.64408,-0.049526,-0.21422,0.44468,0.13528,-0.62271,-0.085388,-0.10122,-0.56664,-0.35553,-0.50005,-0.63844,-0.34712,-0.48785,-0.55166,-0.59631,-0.45214,-0.5218,-0.53407,-0.47593,-0.56106,-0.38487,-0.52805,-0.21423,-0.63459,-0.1034,-0.47975,-0.60615,-0.56277,-0.5643,-0.38932,-0.56988,-0.57524,-0.52135,-0.65567,-0.039125,0.91385,1.607,2.8544,1.5292,0.8321,0.96155,-0.19212,4.0684,4.0684
