1,-0.065564,-0.49931,-0.64807,-1.1729,-1.8608,-1.8608,-1.8608,-1.8608,-1.8608,-1.3337,-1.1481,-1.1294,-0.82318,0.27616,2.006,2.006,2.006,2.006,2.006,1.0558,0.52223,-0.088403,-0.52302,-0.99045,-1.1706,-1.958,-1.1706,-0.52302,-0.52302,-0.52302,-0.49536,2.0022,2.0022,2.0022,2.0022,2.0022,1.2681,0.64557,-0.0030855,-0.98827,-0.98827,-0.98827,-0.98827,-0.98827,-1.3205,-1.3205,-1.3205,-1.3205,-0.73914,-0.73914,-0.73914,-0.73914,0.6552,2.0811,2.1558,2.1558,2.1558,2.1558,2.1558,0.78232,0.78232,0.78232,0.78232,0.19693,0.033043,0.033043,0.24842,0.78232,0.75944,0.27923,0.24842,0.033043,-0.38349,-0.29071,-0.074408,-0.074408,-0.21208,-0.29071,-0.31915,-0.31915,-0.31915,-0.31915,-0.39858,-0.39858,-0.39858,-0.39858,-0.31915,0.17064,0.17064,0.17064,0.17064,0.24487,0.24487,0.16281,0.16281,0.16281,0.16281,0.24487,0.51252,0.51252,0.51252,0.51252,0.51252,0.13251,-0.032743,-0.032743,-0.032743,-0.032743,0.13251,0.13251,0.13251,0.13251,-0.032743,0.22301,0.25651,-0.076044,-0.3636,-0.69809,-0.78282,-0.54462,-0.3636,-0.3636,-0.54462,-0.67877,-0.67877,-0.54462,-0.31557,-0.31557,-0.27577,-0.27577,-0.065564
1,-0.087464,-1.1873,-1.6979,-1.6979,-1.6979,-1.6979,-1.6979,-1.3881,-1.1694,-1.0851,-1.0114,-0.26868,1.1401,2.068,2.068,2.068,2.068,2.068,0.22196,0.22196,0.074368,-0.50266,-0.66394,-1.4278,-1.6955,-1.0136,-1.0136,-1.0136,-1.0136,-1.0136,1.8701,1.8701,1.8701,1.8701,1.8701,1.2665,0.7124,0.18045,-0.48274,-0.48274,-0.48274,-0.48274,-0.48274,-1.4945,-1.4945,-1.4945,-1.4945,-1.4674,-1.4674,-1.4674,-1.4674,-1.4674,0.85668,1.0634,2.1607,2.1607,2.1607,2.1607,1.337,1.0634,0.50045,0.50045,0.50045,0.50045,0.49665,0.49665,0.49665,0.49665,0.49665,0.49665,0.47231,0.34404,0.12567,-0.48285,-0.023024,-0.023024,0.12567,0.12567,-0.023024,-0.25084,-0.56087,-0.25084,-0.23761,-0.25084,-0.41315,-0.41315,-0.41315,-0.23761,-0.19973,0.13996,0.13996,0.13996,0.13996,0.22122,0.35424,0.30385,0.30385,0.30385,0.30385,0.35424,0.46675,0.73112,0.73112,0.73112,0.73112,0.73112,0.14267,0.14267,0.14267,0.14267,0.10914,-0.10289,-0.10289,-0.10289,-0.10289,-0.10289,-0.10289,-0.10289,-0.33001,-0.51134,-0.51134,-0.51134,-0.41594,-0.33001,-0.33001,-0.41594,-0.75397,-0.75397,-0.51368,-0.41594,-0.087464
1,0.022795,-2.0553,-2.0553,-2.0553,-2.0553,-2.0553,-1.2971,-0.53531,1.2061,1.851,1.851,1.851,1.851,1.851,0.39826,-0.22306,-0.73179,-0.73645,-1.0397,-1.384,-1.4623,-1.4623,-1.4623,-1.4623,-1.4623,0.13169,1.895,1.895,1.895,1.895,1.895,1.1157,0.51763,-0.026047,-0.54689,-1.0603,-1.0603,-1.0603,-1.0603,-1.0603,-1.4855,-1.4855,-1.4855,-1.3853,-0.63901,-0.63901,-0.63901,-0.63901,-0.20141,0.76393,1.7752,1.7752,1.7752,1.7752,1.7752,1.4187,1.4187,1.4187,1.0171,0.37424,0.37424,0.37474,0.37474,0.37474,0.37424,0.31431,0.17312,-0.00019864,-0.41262,-0.41262,-0.41262,-0.41262,-0.41262,0.097098,0.097098,0.097098,0.097098,0.097098,-0.19678,-0.35489,-0.35489,-0.35489,-0.35489,-0.35489,-0.26007,-0.26007,-0.26007,0.21957,0.22675,0.21957,0.13416,0.13416,0.13416,0.21957,0.51443,0.61751,0.85347,0.85347,0.85347,0.85347,0.85347,0.088382,0.088382,0.088382,0.088382,0.088382,0.33348,0.33348,0.33348,0.33348,0.33348,0.45936,0.45936,0.45936,0.11578,-0.68501,-1.2003,-1.2003,-0.45613,0.11578,0.11578,0.045625,-0.45613,-0.50015,-0.50015,-0.50015,-0.50015,-0.50015,-0.50015,-0.50015,-0.50015
1,0.0039511,-0.73983,-1.7791,-2.4939,-2.4939,-2.4939,-2.4939,-2.4939,-1.1753,0.099253,1.1719,2.2755,2.2755,2.2755,2.2755,2.2755,0.0074294,-0.31936,-0.43142,-0.67386,-1.0278,-1.1189,-1.1189,-1.1189,-1.1189,-1.1189,-1.1189,0.72783,1.4475,1.4475,1.4475,1.4475,1.4475,0.84905,0.2849,-0.33283,-0.96736,-0.96736,-0.96736,-0.96736,-0.96736,-1.6574,-1.6574,-1.6574,-1.6574,-0.82178,-0.82178,-0.82178,-0.82178,-0.82178,0.66802,1.0746,1.0746,1.0746,1.0746,1.2749,1.2749,1.2749,1.0746,0.8293,0.11429,0.32527,0.8293,0.93319,0.8293,0.59888,0.32527,-0.37524,-0.50171,0.32527,0.59845,0.59845,0.59845,0.14733,0.14733,0.14733,0.14733,0.14733,-0.14901,-0.14901,-0.14901,-0.14901,-0.14901,0.22112,0.22112,0.22112,0.23522,0.29326,0.35209,0.29326,0.29326,0.29326,0.35209,0.49204,0.68592,0.97392,0.97392,0.97392,0.97392,0.97392,-0.11192,-0.11192,-0.11192,-0.11192,-0.11192,-0.038783,0.15723,0.15723,0.15723,0.15723,0.15723,0.37326,0.37326,-0.09239,-0.11208,-0.48361,-0.94384,-0.56312,-0.17889,-0.17889,-0.17889,-0.17889,-0.17889,-0.17889,-0.17889,-0.17889,-0.17889,-0.59005,-0.59005,-0.59005,-0.59005
1,0.024851,-1.2216,-1.7982,-1.8555,-1.8555,-1.8555,-1.8555,-1.8555,-1.4943,-1.0588,-0.28304,0.79232,1.4409,1.4409,1.4409,1.4409,1.4409,-0.28186,-0.38148,-0.46926,-0.83914,-0.94482,-1.3392,-1.3392,-1.3392,-1.3392,-1.3392,0.66979,1.8704,1.8704,1.8704,1.8704,1.8704,1.1469,0.37925,-0.29485,-0.93962,-1.106,-1.106,-1.106,-1.106,-1.81,-2.1112,-2.1112,-2.1112,-1.106,-0.95988,-0.95988,-0.95988,-0.95988,0.67534,1.8564,1.8564,1.8564,1.8564,1.8564,1.3544,1.3544,1.3544,0.81774,0.66472,0.37032,0.37032,0.37032,0.59024,0.59024,0.20866,0.1701,-0.090055,-0.1982,0.1701,0.20866,0.44021,0.44021,0.20866,-0.15924,-0.15924,-0.15924,-0.15924,-0.52985,-0.52985,-0.52985,-0.52985,-0.52985,-0.512,0.2267,0.2267,0.2267,0.27058,0.31187,0.4548,0.4548,0.4548,0.4548,0.62146,0.86881,0.86881,0.86881,0.86881,0.86881,0.44499,0.011566,0.011566,0.011566,0.011566,0.011566,0.050675,0.20592,0.20592,0.20592,0.20592,0.050675,0.050675,0.21799,0.39361,0.31343,0.30525,0.30525,0.30525,0.30525,0.30525,0.027217,-0.34995,-0.34995,-0.34995,-0.40828,-0.46005,-0.58263,-0.46005,-0.40828,-0.26615
1,0.016543,-0.9189,-1.6653,-2.1709,-2.1709,-2.1709,-2.1709,-2.1709,-1.399,-0.40663,1.1148,1.7192,1.7192,1.7192,1.7192,1.7192,-0.12533,-0.12533,-0.30672,-0.31915,-0.64189,-0.84301,-0.97538,-0.97538,-0.97538,-0.97538,-0.97538,1.4591,1.4591,1.4591,1.4591,1.4591,1.241,0.80934,0.31947,-0.34501,-1.2103,-1.2103,-1.2103,-1.2103,-1.2103,-1.335,-1.335,-1.335,-1.3279,-0.76627,-0.76627,-0.76627,-0.76627,1.0917,1.7415,1.7415,1.7415,1.7415,1.7415,1.5845,1.2029,1.2029,0.89774,0.73662,0.48217,0.29525,0.29525,0.73662,0.73662,0.73662,0.12278,0.082747,-0.38962,-0.38962,0.082747,0.56001,0.56001,0.41813,-0.38962,-1.0467,-0.85699,-0.85699,-0.85699,-0.85699,-0.85699,-0.85699,-0.85699,-0.58879,0.11954,0.24655,0.36506,0.54283,0.74164,0.74164,0.54283,0.54283,0.54283,0.74164,0.81632,1.0108,1.1122,1.1122,1.1122,1.1122,1.1122,1.0014,0.5176,-0.046198,-0.046198,-0.046198,-0.046198,-0.061151,-0.069592,-0.069592,-0.069592,-0.069592,-0.061151,-0.061151,-0.061151,-0.061151,-0.45686,-0.45686,-0.45686,-0.45686,-0.49878,-0.49878,-0.49878,-0.49878,-0.49878,-0.58582,-0.58582,-0.58582,-0.44552,-0.3363,-0.25007
1,-0.034434,-0.99447,-0.99447,-0.99447,-0.99447,-0.99447,-0.99081,-0.66257,0.81256,2.3709,2.3709,2.3709,2.3709,2.3709,0.10315,-0.88437,-0.89361,-0.93381,-1.0182,-1.2428,-1.2428,-1.2428,-1.2428,-1.2428,1.1994,2.1146,2.1146,2.1146,2.1146,2.1146,1.2959,0.26333,-0.84644,-0.84644,-0.84644,-0.84644,-0.84644,-1.9773,-1.9773,-1.9773,-1.8035,-0.71574,-0.71574,-0.71574,-0.71574,-0.23957,0.26221,0.28939,1.3112,1.3112,1.3112,1.3112,1.3112,1.6854,1.6854,1.0718,0.68179,0.098527,0.098527,0.26363,0.60367,0.60367,0.46561,0.26363,0.098527,-0.060603,0.26363,0.39966,0.46561,0.46561,0.39966,-0.060603,-0.63523,-0.63523,-0.28168,-0.28168,-0.28168,-0.28168,-0.28168,-0.22378,-0.21174,0.60723,0.88851,0.88851,0.88851,0.88851,0.88851,0.45435,0.091062,-0.027574,-0.027574,-0.027574,-0.027574,-0.027574,0.092121,0.19862,0.19862,0.19862,0.19862,0.19862,0.1214,0.10399,0.10399,0.10399,0.10399,0.1214,0.1214,0.1214,-0.20753,-0.18006,-0.18006,-0.18372,-0.46715,-0.61862,-0.61862,-0.46715,-0.31481,-0.24298,-0.31481,-0.46715,-1.0578,-0.84552,-0.63376,-0.84552,-1.0578,-1.0724,-1.0938,-1.2715,-1.0724,-1.0724,-1.0724
1,0.0037974,-1.0123,-1.0123,-1.0123,-1.0123,-1.0123,-0.2283,0.57416,1.9768,1.9768,1.9768,1.9768,1.9768,0.60533,-0.33299,-1.1489,-1.1711,-1.2058,-1.2058,-1.2058,-1.2058,-1.1711,-0.66729,2.1765,2.1765,2.1765,2.1765,2.1765,1.6049,0.45317,-0.10971,-0.51094,-1.1152,-1.1152,-1.1152,-1.1152,-1.6613,-1.8164,-1.8164,-1.8164,-1.1152,-0.99971,-0.99971,-0.99971,-0.99971,0.56092,1.0938,1.101,1.2911,1.2911,1.2911,1.2911,1.2911,1.2911,1.2911,1.2187,0.82267,0.19444,0.19444,0.28223,0.82267,1.0378,0.91583,0.28223,0.19444,-0.51188,-0.19958,0.28223,0.64741,0.13609,-0.19958,-0.51188,-0.72373,-0.72373,-0.53297,-0.53297,-0.53297,-0.53297,-0.53297,-0.36309,-0.10741,0.27698,0.82926,0.82926,0.82926,0.82926,0.82926,0.66871,0.44363,0.23709,0.23709,0.23709,0.23709,0.23709,0.55768,0.66346,0.66346,0.66346,0.66346,0.66346,0.16117,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.11385,-0.0019339,0.255,-0.0019339,-0.14622,-0.30896,-0.37403,-0.37403,-1.0819,-1.0819,-1.0819,-1.0819,-1.0819,-0.53794,-0.53794,-0.53794,-0.53794,-0.53794,-1.0079,-1.176,-1.176,-1.176,-1.176
1,-0.013994,-0.52566,-0.52566,-0.52566,-0.52566,-0.52566,0.39081,1.3,2.6649,2.6649,2.6649,2.6649,2.6649,1.958,0.060268,-0.29111,-0.64249,-0.82676,-1.0054,-1.5392,-1.5392,-1.5392,-1.5392,-1.5392,-0.85005,1.0907,1.483,1.483,1.483,1.483,1.483,0.88953,0.19593,-0.5047,-1.5,-1.5,-1.5,-1.5,-1.5,-2.0041,-2.0041,-2.0041,-2.0041,-0.95115,-0.91189,-0.91189,-0.91189,-0.91189,0.21732,0.41216,0.51401,1.0824,1.0824,1.0824,1.0824,1.0824,1.0212,0.64842,0.64842,0.64842,0.64842,0.62514,0.62514,0.62514,0.62514,0.62514,0.45494,0.19323,-0.021634,-0.17345,-0.26353,-0.26353,-0.26353,-0.26353,-0.26353,-0.19655,-0.077143,-0.013322,-0.013322,-0.013322,-0.013322,-0.19655,-0.19655,0.0054016,-0.28734,-0.43045,-0.60259,-0.43045,-0.28734,0.25018,0.47869,0.70131,0.41176,0.43519,0.56582,0.70131,0.88646,0.88646,0.88646,0.88646,0.88646,0.88646,0.88646,0.88646,-0.16925,-0.42373,-0.42373,-0.42373,-0.42373,-0.42373,-0.34701,-0.34701,-0.34701,-0.34701,-0.34701,-0.34701,-0.45975,-0.64785,-0.65401,-0.65401,-0.7496,-0.7496,-0.7496,-0.7496,-0.7496,-0.57692,-0.57692,-0.57692,-0.072929,-0.013994,-0.013994
1,-0.0041569,-0.0041569,-0.0041569,-1.0226,-1.4389,-1.8608,-2.1459,-2.1459,-2.1459,-2.1459,-2.1459,-1.6666,-1.2785,-0.093969,2.0993,2.0993,2.0993,2.0993,2.0993,1.6341,0.15692,-0.23236,-0.23236,-0.28655,-0.56195,-0.73243,-1.0078,-0.73243,-0.33975,-0.33975,-0.33975,-0.33975,1.7469,1.7469,1.7469,1.7469,1.7469,1.4081,0.52229,-1.0395,-1.6815,-1.6815,-1.6815,-1.6815,-1.6815,-1.6815,-1.6815,-1.6815,-1.3284,-0.00078655,-0.00078655,-0.18327,-0.18327,-0.00078655,0.68089,1.4079,1.667,1.667,1.4079,0.68089,0.68089,0.78031,0.58166,0.42042,0.42042,0.42042,0.58166,0.58166,0.58166,0.42042,0.3162,0.38003,0.38003,0.24218,0.064077,0.064077,0.24218,0.38003,0.38003,0.38003,0.24218,0.11287,0.095588,0.095588,-0.10121,-0.10121,-0.10121,-0.10121,0.095588,0.095588,0.095588,0.065189,0.431,0.72944,0.82906,0.72944,0.48109,0.16701,0.16701,0.16701,0.48109,0.48109,0.48109,0.48109,0.73146,0.73146,0.73146,0.73146,0.73146,-0.3525,-0.3525,-0.3525,-0.3525,-0.51311,-0.79942,-0.79942,-0.53175,-0.51311,-0.14512,-0.14512,-0.51311,-0.53175,-0.54443,-0.54443,-0.53175,-0.36741,-0.36741,-0.36741,-0.36741,-0.10493,-0.0041569
